,ID,Name,Club,Year,Overall
26444,245376,M. Młyński,Arka Gdynia,2020,61
26445,245376,M. Młyński,Arka Gdynia,2021,61
26446,245376,M. Młyński,Wisła Kraków,2022,63
26447,245376,M. Młyński,Wisła Kraków,2023,63
26448,253376,T. St. Jago,FC Utrecht,2020,64
26449,253376,T. St. Jago,FC Utrecht,2021,64
26450,253376,T. St. Jago,FC Utrecht,2022,70
26451,253376,T. St. Jago,FC Utrecht,2023,70
26452,254529,C. Drameh,Fulham,2020,58
26453,254529,C. Drameh,Leeds United,2021,61
26454,254529,C. Drameh,Leeds United,2022,63
26455,254529,C. Drameh,Leeds United,2023,68
26456,253292,T. Vecino,Nacional de Montevideo,2020,66
26457,253292,T. Vecino,Nacional de Montevideo,2021,68
26458,253292,T. Vecino,Club Nacional de Football,2022,65
26459,253292,T. Vecino,Liverpool Fútbol Club,2023,66
26460,254851,S. Perry,Walsall,2020,51
26461,254851,S. Perry,Walsall,2021,51
26462,254851,S. Perry,Walsall,2022,61
26463,254851,S. Perry,Walsall,2023,60
26464,251198,E. Simms,Everton,2020,64
26465,251198,E. Simms,Everton,2021,63
26466,251198,E. Simms,Everton,2022,65
26467,251198,E. Simms,Sunderland,2023,68
26468,255808,A. Alfaro,Centro Atlético Fénix,2020,51
26469,255808,A. Alfaro,Centro Atlético Fénix,2021,53
26470,255808,A. Alfaro,Centro Atlético Fénix,2022,57
26471,255808,A. Alfaro,Centro Atlético Fénix,2023,62
26472,200741,Jiang Guangtai,Everton,2020,67
26473,200741,Jiang Guangtai,Guangzhou Evergrande Taobao FC,2021,68
26474,200741,Jiang Guangtai,Guangzhou FC,2022,68
26475,200741,Jiang Guangtai,Guangzhou FC,2023,70
26476,255611,D. Maldini,Milan,2020,60
26477,255611,D. Maldini,Milan,2021,59
26478,255611,D. Maldini,AC Milan,2022,59
26479,255611,D. Maldini,Spezia,2023,65
26480,253344,L. Segovia,Independiente del Valle,2020,67
26481,253344,L. Segovia,Independiente del Valle,2021,66
26482,253344,L. Segovia,Independiente del Valle,2022,68
26483,253344,L. Segovia,Independiente del Valle,2023,69
26484,255377,S. Jasper,Fulham,2020,59
26485,255377,S. Jasper,Fulham,2021,61
26486,255377,S. Jasper,Colchester United,2022,63
26487,255377,S. Jasper,Fulham,2023,65
26488,254525,P. Gueye,KV Kortrijk,2020,65
26489,254525,P. Gueye,KV Kortrijk,2021,63
26490,254525,P. Gueye,KV Kortrijk,2022,66
26491,254525,P. Gueye,KV Kortrijk,2023,67
26492,252059,S. Abdul Samed,Clermont Foot 63,2020,56
26493,252059,S. Abdul Samed,Clermont Foot 63,2021,56
26494,252059,S. Abdul Samed,Clermont Foot 63,2022,61
26495,252059,S. Abdul Samed,Racing Club de Lens,2023,71
26496,250954,C. Richards,Bayern München II,2020,63
26497,250954,C. Richards,Bayern München II,2021,66
26498,250954,C. Richards,TSG Hoffenheim,2022,71
26499,250954,C. Richards,Crystal Palace,2023,74
26500,253296,M. Laborda,Nacional de Montevideo,2020,63
26501,253296,M. Laborda,Nacional de Montevideo,2021,67
26502,253296,M. Laborda,Club Nacional de Football,2022,67
26503,253296,M. Laborda,Club Nacional de Football,2023,67
26504,255154,B. Milovanov,Real Sporting de Gijón,2020,64
26505,255154,B. Milovanov,Real Sporting de Gijón,2021,66
26506,255154,B. Milovanov,Real Sporting de Gijón,2022,68
26507,255154,B. Milovanov,FC Arouca,2023,67
26508,241875,W. Ferry,Southampton,2020,59
26509,241875,W. Ferry,Southampton,2021,59
26510,241875,W. Ferry,Crawley Town,2022,61
26511,241875,W. Ferry,Southampton,2023,62
26512,251954,C. Summerville,ADO Den Haag,2020,66
26513,251954,C. Summerville,Leeds United,2021,68
26514,251954,C. Summerville,Leeds United,2022,68
26515,251954,C. Summerville,Leeds United,2023,69
26516,256326,P. Abraham,AIK,2020,56
26517,256326,P. Abraham,AIK,2021,63
26518,256326,P. Abraham,FC Groningen,2022,65
26519,256326,P. Abraham,FC Groningen,2023,66
26520,239614,Areso,Athletic Club de Bilbao,2020,64
26521,239614,Areso,Athletic Club de Bilbao,2021,65
26522,239614,Areso,CA Osasuna,2022,67
26523,239614,Areso,CA Osasuna,2023,67
26524,233565,J. Koroma,Rotherham United,2020,59
26525,233565,J. Koroma,Huddersfield Town,2021,59
26526,233565,J. Koroma,Huddersfield Town,2022,69
26527,233565,J. Koroma,Huddersfield Town,2023,69
26528,256441,V. Pizarro,Colo-Colo,2020,56
26529,256441,V. Pizarro,Colo-Colo,2021,56
26530,256441,V. Pizarro,Colo-Colo,2022,58
26531,256441,V. Pizarro,Colo-Colo,2023,63
26532,179752,Ó. Cardozo,Club Libertad,2020,73
26533,179752,Ó. Cardozo,Club Libertad,2021,72
26534,179752,Ó. Cardozo,Club Libertad,2022,75
26535,179752,Ó. Cardozo,Club Libertad,2023,71
26536,254303,I. Elmkies,TSG 1899 Hoffenheim,2020,62
26537,254303,I. Elmkies,ADO Den Haag,2021,61
26538,254303,I. Elmkies,FC Flyeralarm Admira,2022,61
26539,254303,I. Elmkies,FC Flyeralarm Admira,2023,62
26540,253859,J. Arias,Aragua FC,2020,57
26541,253859,J. Arias,Aragua FC,2021,59
26542,253859,J. Arias,Aragua Fútbol Club,2022,60
26543,253859,J. Arias,Aragua Fútbol Club,2023,62
26544,252793,T. Harwood-Bellis,Manchester City,2020,60
26545,252793,T. Harwood-Bellis,Manchester City,2021,61
26546,252793,T. Harwood-Bellis,RSC Anderlecht,2022,67
26547,252793,T. Harwood-Bellis,Burnley,2023,69
26548,256115,L. Samardžić,Hertha BSC,2020,60
26549,256115,L. Samardžić,RB Leipzig,2021,63
26550,256115,L. Samardžić,Udinese Calcio,2022,64
26551,256115,L. Samardžić,Udinese Calcio,2023,68
26552,256128,Jony Álamo,Elche CF,2020,58
26553,256128,Jony Álamo,Elche CF,2021,59
26554,256128,Jony Álamo,Elche CF,2022,63
26555,256128,Jony Álamo,Elche CF,2023,63
26556,255529,E. Touré,Stade de Reims,2020,62
26557,255529,E. Touré,Stade de Reims,2021,64
26558,255529,E. Touré,Stade de Reims,2022,69
26559,255529,E. Touré,Stade de Reims,2023,70
26560,255438,R. Araki,Kashima Antlers,2020,57
26561,255438,R. Araki,Kashima Antlers,2021,58
26562,255438,R. Araki,Kashima Antlers,2022,67
26563,255438,R. Araki,Kashima Antlers,2023,69
26564,253374,E. Bonds,Hull City,2020,54
26565,253374,E. Bonds,Cheltenham Town,2021,54
26566,253374,E. Bonds,Cheltenham Town,2022,56
26567,253374,E. Bonds,Cheltenham Town,2023,61
26568,255189,João Felipe,SK Slavia Praha,2020,63
26569,255189,João Felipe,SK Slavia Praha,2021,64
26570,255189,João Felipe,SK Slavia Praha,2022,65
26571,255189,João Felipe,SK Slavia Praha,2023,65
26572,253034,D. Bernard,Manchester United,2020,61
26573,253034,D. Bernard,Manchester United,2021,61
26574,253034,D. Bernard,Hull City,2022,65
26575,253034,D. Bernard,Manchester United,2023,69
26576,253284,E. Busquets,Peñarol,2020,64
26577,253284,E. Busquets,Peñarol,2021,65
26578,253284,E. Busquets,Club Atlético Peñarol,2022,65
26579,253284,E. Busquets,Club Atlético Peñarol,2023,64
26580,252749,P. Akono,KAS Eupen,2020,61
26581,252749,P. Akono,KAS Eupen,2021,61
26582,252749,P. Akono,KAS Eupen,2022,59
26583,252749,P. Akono,KAS Eupen,2023,59
26584,254541,M. Juwara,Bologna,2020,60
26585,254541,M. Juwara,Bologna,2021,60
26586,254541,M. Juwara,Crotone,2022,67
26587,254541,M. Juwara,Bologna,2023,67
26588,253461,L. Cundle,Wolverhampton Wanderers,2020,54
26589,253461,L. Cundle,Wolverhampton Wanderers,2021,54
26590,253461,L. Cundle,Wolverhampton Wanderers,2022,54
26591,253461,L. Cundle,Wolverhampton Wanderers,2023,60
26592,253313,I. Pereira,Centro Atlético Fénix,2020,62
26593,253313,I. Pereira,Centro Atlético Fénix,2021,62
26594,253313,I. Pereira,Centro Atlético Fénix,2022,64
26595,253313,I. Pereira,Centro Atlético Fénix,2023,65
26596,239977,N. Kühn,Bayern München II,2020,65
26597,239977,N. Kühn,Bayern München II,2021,65
26598,239977,N. Kühn,FC Erzgebirge Aue,2022,64
26599,239977,N. Kühn,SK Rapid Wien,2023,70
26600,247385,L. Buchanan,Derby County,2020,58
26601,247385,L. Buchanan,Derby County,2021,59
26602,247385,L. Buchanan,Derby County,2022,68
26603,247385,L. Buchanan,SV Werder Bremen,2023,68
26604,251688,F. Greilinger,TSV 1860 München,2020,58
26605,251688,F. Greilinger,TSV 1860 München,2021,59
26606,251688,F. Greilinger,TSV 1860 München,2022,63
26607,251688,F. Greilinger,TSV 1860 München,2023,64
26608,254245,T. Becker,FC Schalke 04,2020,62
26609,254245,T. Becker,FC Schalke 04,2021,63
26610,254245,T. Becker,FC Schalke 04,2022,68
26611,254245,T. Becker,Holstein Kiel,2023,68
26612,248021,I. Cristea,FCSB (Steaua),2020,69
26613,248021,I. Cristea,FCSB (Steaua),2021,69
26614,248021,I. Cristea,FCSB (Steaua),2022,70
26615,248021,I. Cristea,FCSB (Steaua),2023,70
26616,218863,M. Deville,SV Waldhof Mannheim,2020,66
26617,218863,M. Deville,1. FC Saarbrücken,2021,66
26618,218863,M. Deville,1. FC Saarbrücken,2022,64
26619,218863,M. Deville,SV Sandhausen,2023,64
26620,253465,T. Mengi,Manchester United,2020,65
26621,253465,T. Mengi,Manchester United,2021,65
26622,253465,T. Mengi,Manchester United,2022,64
26623,253465,T. Mengi,Manchester United,2023,67
26624,240671,M. Çetin,Roma,2020,70
26625,240671,M. Çetin,Hellas Verona,2021,69
26626,240671,M. Çetin,Hellas Verona,2022,71
26627,240671,M. Çetin,Lecce,2023,71
26628,252053,F. Torres,Santos Laguna,2020,65
26629,252053,F. Torres,Santos Laguna,2021,64
26630,252053,F. Torres,Santos Laguna,2022,68
26631,252053,F. Torres,Santos Laguna,2023,71
26632,255394,F. Ambríz,Club León,2020,58
26633,255394,F. Ambríz,Club León,2021,55
26634,255394,F. Ambríz,Club León,2022,61
26635,255394,F. Ambríz,Club León,2023,61
26636,251870,J. Cabal,Atlético Nacional,2020,61
26637,251870,J. Cabal,Atlético Nacional,2021,61
26638,251870,J. Cabal,Atlético Nacional,2022,62
26639,251870,J. Cabal,Atlético Nacional,2023,69
26640,255700,A. Timossi Andersson,Helsingborgs IF,2020,57
26641,255700,A. Timossi Andersson,Helsingborgs IF,2021,60
26642,255700,A. Timossi Andersson,SK Austria Klagenfurt,2022,66
26643,255700,A. Timossi Andersson,SC Heerenveen,2023,67
26644,254882,A. Oeynhausen,SC Paderborn 07,2020,61
26645,254882,A. Oeynhausen,SC Paderborn 07,2021,60
26646,254882,A. Oeynhausen,SC Paderborn 07,2022,60
26647,254882,A. Oeynhausen,SC Paderborn 07,2023,60
26648,252512,A. Rouault,Toulouse Football Club,2020,64
26649,252512,A. Rouault,Toulouse Football Club,2021,63
26650,252512,A. Rouault,Toulouse Football Club,2022,66
26651,252512,A. Rouault,Toulouse Football Club,2023,72
26652,251346,J. Martin,Norwich City,2020,58
26653,251346,J. Martin,Norwich City,2021,58
26654,251346,J. Martin,Milton Keynes Dons,2022,62
26655,251346,J. Martin,Norwich City,2023,65
26656,255174,L. Tramoni,AC Ajaccio,2020,59
26657,255174,L. Tramoni,AC Ajaccio,2021,60
26658,255174,L. Tramoni,Cagliari,2022,63
26659,255174,L. Tramoni,Cagliari,2023,63
26660,254019,N. Gioacchini,Stade Malherbe Caen,2020,61
26661,254019,N. Gioacchini,Stade Malherbe Caen,2021,60
26662,254019,N. Gioacchini,Montpellier Hérault SC,2022,65
26663,254019,N. Gioacchini,Orlando City Soccer Club,2023,67
26664,253735,Antoñín,Granada CF,2020,67
26665,253735,Antoñín,Granada CF,2021,68
26666,253735,Antoñín,Málaga CF,2022,68
26667,253735,Antoñín,Vitória de Guimarães,2023,67
26668,247764,K. John,Everton,2020,62
26669,247764,K. John,Everton,2021,62
26670,247764,K. John,Everton,2022,63
26671,247764,K. John,Everton,2023,64
26672,255430,M. Barbery,Nacional Potosí,2020,55
26673,255430,M. Barbery,Nacional Potosí,2021,54
26674,255430,M. Barbery,Club Atlético Nacional Potosí,2022,60
26675,255430,M. Barbery,Club Atlético Nacional Potosí,2023,64
26676,255339,J. Nelson,Toronto FC,2020,61
26677,255339,J. Nelson,Toronto FC,2021,61
26678,255339,J. Nelson,Toronto FC,2022,61
26679,255339,J. Nelson,Toronto FC,2023,62
26680,256460,T. Maciejewski,1. FC Union Berlin,2020,64
26681,256460,T. Maciejewski,1. FC Union Berlin,2021,64
26682,256460,T. Maciejewski,SK Austria Klagenfurt,2022,62
26683,256460,T. Maciejewski,1. FC Union Berlin,2023,60
26684,234317,V. Thill,US Orléans Loiret Football,2020,64
26685,234317,V. Thill,CD Nacional,2021,64
26686,234317,V. Thill,CD Nacional,2022,65
26687,234317,V. Thill,AIK,2023,65
26688,233602,G. Hirst,Leicester City,2020,65
26689,233602,G. Hirst,Rotherham United,2021,64
26690,233602,G. Hirst,Portsmouth,2022,64
26691,233602,G. Hirst,Leicester City,2023,67
26692,240806,E. Henderson,Heart of Midlothian,2020,62
26693,240806,E. Henderson,Heart of Midlothian,2021,62
26694,240806,E. Henderson,Heart of Midlothian,2022,61
26695,240806,E. Henderson,Heart of Midlothian,2023,62
26696,254267,B. Białek,Zagłębie Lubin,2020,60
26697,254267,B. Białek,VfL Wolfsburg,2021,66
26698,254267,B. Białek,VfL Wolfsburg,2022,68
26699,254267,B. Białek,VfL Wolfsburg,2023,68
26700,248878,L. Kilian,SC Paderborn 07,2020,69
26701,248878,L. Kilian,1. FSV Mainz 05,2021,69
26702,248878,L. Kilian,1. FC Köln,2022,69
26703,248878,L. Kilian,1. FC Köln,2023,74
26704,253915,A. Osorio,Deportivo Binacional,2020,67
26705,253915,A. Osorio,Deportivo Binacional,2021,66
26706,253915,A. Osorio,Club Universitario de Deportes,2022,66
26707,253915,A. Osorio,Club Universitario de Deportes,2023,66
26708,255977,Ricard Pujol,RCD Espanyol,2020,60
26709,255977,Ricard Pujol,RCD Espanyol,2021,61
26710,255977,Ricard Pujol,SD Ponferradina,2022,64
26711,255977,Ricard Pujol,SD Ponferradina,2023,66
26712,254268,D. Cleonise,Genoa,2020,58
26713,254268,D. Cleonise,Genoa,2021,58
26714,254268,D. Cleonise,FC Twente,2022,65
26715,254268,D. Cleonise,FC Twente,2023,65
26716,237823,H. Abe,FC Barcelona,2020,69
26717,237823,H. Abe,FC Barcelona,2021,69
26718,237823,H. Abe,FC Barcelona,2022,67
26719,237823,H. Abe,FC Barcelona,2023,64
26720,256373,B. Karagaren,Manchester United,2020,64
26721,256373,B. Karagaren,Manchester United,2021,63
26722,256373,B. Karagaren,AC Milan,2022,64
26723,256373,B. Karagaren,Manchester United,2023,64
26724,252033,Tomás Esteves,FC Porto,2020,64
26725,252033,Tomás Esteves,FC Porto,2021,64
26726,252033,Tomás Esteves,FC Porto,2022,67
26727,252033,Tomás Esteves,Pisa,2023,67
26728,51257,P. Crouch,Burnley,2020,72
26729,51257,P. Crouch,Burnley,2021,72
26730,51257,P. Crouch,Burnley,2022,72
26731,51257,P. Crouch,Burnley,2023,72
26732,255441,M. Sissako,Standard de Liège,2020,63
26733,255441,M. Sissako,Standard de Liège,2021,62
26734,255441,M. Sissako,Standard de Liège,2022,68
26735,255441,M. Sissako,Standard de Liège,2023,68
26736,234123,Felipe Araruna,Reading,2020,65
26737,234123,Felipe Araruna,Reading,2021,66
26738,234123,Felipe Araruna,Reading,2022,66
26739,234123,Felipe Araruna,Reading,2023,65
26740,242364,A. Traoré,Manchester United,2020,62
26741,242364,A. Traoré,Stade Malherbe Caen,2021,62
26742,242364,A. Traoré,Parma,2022,62
26743,242364,A. Traoré,Parma,2023,59
26744,254113,C. Campbell,Wolverhampton Wanderers,2020,59
26745,254113,C. Campbell,Wolverhampton Wanderers,2021,59
26746,254113,C. Campbell,Wolverhampton Wanderers,2022,58
26747,254113,C. Campbell,Wolverhampton Wanderers,2023,60
26748,252183,H. Vandermersch,Stade Malherbe Caen,2020,61
26749,252183,H. Vandermersch,Stade Malherbe Caen,2021,63
26750,252183,H. Vandermersch,Stade Malherbe Caen,2022,65
26751,252183,H. Vandermersch,Stade Malherbe Caen,2023,68
26752,255814,J. Briones,SD Aucas,2020,54
26753,255814,J. Briones,SD Aucas,2021,54
26754,255814,J. Briones,Sociedad Deportiva Aucas,2022,54
26755,255814,J. Briones,Sociedad Deportiva Aucas,2023,60
26756,7289,R. Ferdinand,Queens Park Rangers,2020,75
26757,7289,R. Ferdinand,Queens Park Rangers,2021,75
26758,7289,R. Ferdinand,Queens Park Rangers,2022,75
26759,7289,R. Ferdinand,Queens Park Rangers,2023,75
26760,256401,S. Seiler,FC Zürich,2020,50
26761,256401,S. Seiler,FC Zürich,2021,51
26762,256401,S. Seiler,FC Zürich,2022,58
26763,256401,S. Seiler,FC Zürich,2023,58
26764,254225,Anderson Oliveira,Portimonense SC,2020,62
26765,254225,Anderson Oliveira,Portimonense SC,2021,63
26766,254225,Anderson Oliveira,Portimonense SC,2022,68
26767,254225,Anderson Oliveira,Portimonense SC,2023,68
26768,253278,E. Martínez,Peñarol,2020,66
26769,253278,E. Martínez,CD Tondela,2021,65
26770,253278,E. Martínez,Vélez Sarsfield,2022,70
26771,253278,E. Martínez,Gallos Blancos de Querétaro,2023,69
26772,232207,I. Šaponjić,Atlético Madrid,2020,68
26773,232207,I. Šaponjić,Atlético Madrid,2021,68
26774,232207,I. Šaponjić,Atlético de Madrid,2022,71
26775,232207,I. Šaponjić,Atlético de Madrid,2023,71
26776,254482,R. Jones,Peterborough United,2020,59
26777,254482,R. Jones,Peterborough United,2021,59
26778,254482,R. Jones,Peterborough United,2022,60
26779,254482,R. Jones,Peterborough United,2023,63
26780,252573,A. Terzić,Fiorentina,2020,62
26781,252573,A. Terzić,Empoli,2021,62
26782,252573,A. Terzić,Fiorentina,2022,65
26783,252573,A. Terzić,Fiorentina,2023,67
26784,221605,A. Jeremejeff,SG Dynamo Dresden,2020,68
26785,221605,A. Jeremejeff,FC Twente,2021,67
26786,221605,A. Jeremejeff,BK Häcken,2022,66
26787,221605,A. Jeremejeff,BK Häcken,2023,71
26788,212210,R. Živković,Sheffield United,2020,68
26789,212210,R. Živković,Sheffield United,2021,68
26790,212210,R. Živković,Guangzhou City,2022,67
26791,212210,R. Živković,FC Emmen,2023,66
26792,233926,Léo Duarte,Milan,2020,72
26793,233926,Léo Duarte,Milan,2021,71
26794,233926,Léo Duarte,İstanbul Başakşehir FK,2022,70
26795,233926,Léo Duarte,İstanbul Başakşehir FK,2023,73
26796,239353,N. Bakboord,Heracles Almelo,2020,65
26797,239353,N. Bakboord,Heracles Almelo,2021,66
26798,239353,N. Bakboord,Heracles Almelo,2022,65
26799,239353,N. Bakboord,Heracles Almelo,2023,65
26800,243019,T. Băluță,ADO Den Haag,2020,72
26801,243019,T. Băluță,Brighton & Hove Albion,2021,71
26802,243019,T. Băluță,Brighton & Hove Albion,2022,71
26803,243019,T. Băluță,FC Farul Constanța,2023,71
26804,253225,A. Tapsoba,Standard de Liège,2020,59
26805,253225,A. Tapsoba,Standard de Liège,2021,58
26806,253225,A. Tapsoba,Standard de Liège,2022,66
26807,253225,A. Tapsoba,Standard de Liège,2023,67
26808,255772,R. Raposo,Vancouver Whitecaps FC,2020,57
26809,255772,R. Raposo,Vancouver Whitecaps FC,2021,59
26810,255772,R. Raposo,Vancouver Whitecaps FC,2022,60
26811,255772,R. Raposo,Vancouver Whitecaps FC,2023,63
26812,253718,I. Ramírez,Liverpool Fútbol Club,2020,67
26813,253718,I. Ramírez,Liverpool Fútbol Club,2021,66
26814,253718,I. Ramírez,AS Saint-Étienne,2022,70
26815,253718,I. Ramírez,Club Nacional de Football,2023,70
26816,247623,J. Ngakia,West Ham United,2020,63
26817,247623,J. Ngakia,Watford,2021,65
26818,247623,J. Ngakia,Watford,2022,69
26819,247623,J. Ngakia,Watford,2023,70
26820,256453,A. Sarr,Malmö FF,2020,53
26821,256453,A. Sarr,Malmö FF,2021,62
26822,256453,A. Sarr,Mjällby AIF,2022,62
26823,256453,A. Sarr,SC Heerenveen,2023,67
26824,238885,Matheus Aiás,CD Mirandés,2020,66
26825,238885,Matheus Aiás,Orlando City SC,2021,67
26826,238885,Matheus Aiás,Real Oviedo,2022,67
26827,238885,Matheus Aiás,Racing Santander,2023,67
26828,235360,R. Ache,Sparta Rotterdam,2020,67
26829,235360,R. Ache,Eintracht Frankfurt,2021,67
26830,235360,R. Ache,Eintracht Frankfurt,2022,68
26831,235360,R. Ache,SpVgg Greuther Fürth,2023,68
26832,252964,G. Zappa,Pescara,2020,60
26833,252964,G. Zappa,Cagliari,2021,61
26834,252964,G. Zappa,Cagliari,2022,65
26835,252964,G. Zappa,Cagliari,2023,68
26836,243612,D. Sanderson,Cardiff City,2020,62
26837,243612,D. Sanderson,Wolverhampton Wanderers,2021,64
26838,243612,D. Sanderson,Birmingham City,2022,66
26839,243612,D. Sanderson,Birmingham City,2023,67
26840,255015,M. Rivera,AS Saint-Étienne,2020,61
26841,255015,M. Rivera,AS Saint-Étienne,2021,60
26842,255015,M. Rivera,AS Saint-Étienne,2022,65
26843,255015,M. Rivera,AS Saint-Étienne,2023,64
26844,253016,E. Boahene,Paris FC,2020,57
26845,253016,E. Boahene,Paris FC,2021,57
26846,253016,E. Boahene,FC Metz,2022,58
26847,253016,E. Boahene,Strømsgodset IF,2023,60
26848,140601,N. Vidić,Inter,2020,81
26849,140601,N. Vidić,Inter,2021,81
26850,140601,N. Vidić,Inter,2022,81
26851,140601,N. Vidić,Inter,2023,81
26852,255411,B. Duke,Los Angeles FC,2020,56
26853,255411,B. Duke,Los Angeles FC,2021,55
26854,255411,B. Duke,Los Angeles FC,2022,58
26855,255411,B. Duke,Inter Miami CF,2023,61
26856,255432,K. Salvatierra,Oriente Petrolero,2020,56
26857,255432,K. Salvatierra,Oriente Petrolero,2021,62
26858,255432,K. Salvatierra,Club Bolívar,2022,65
26859,255432,K. Salvatierra,Club Bolívar,2023,65
26860,253118,D. Velimirovic,SK Rapid Wien,2020,62
26861,253118,D. Velimirovic,SK Rapid Wien,2021,62
26862,253118,D. Velimirovic,SK Rapid Wien,2022,62
26863,253118,D. Velimirovic,SK Rapid Wien,2023,60
26864,253568,L. Campana,Wolverhampton Wanderers,2020,66
26865,253568,L. Campana,Famalicão,2021,65
26866,253568,L. Campana,Grasshopper Club Zürich,2022,65
26867,253568,L. Campana,Inter Miami CF,2023,68
26868,255449,I. Mesík,FC Nordsjælland,2020,50
26869,255449,I. Mesík,FC Nordsjælland,2021,60
26870,255449,I. Mesík,Stabæk Fotball,2022,62
26871,255449,I. Mesík,Odds BK,2023,62
26872,243604,Juan Cruz,Málaga CF,2020,61
26873,243604,Juan Cruz,Málaga CF,2021,62
26874,243604,Juan Cruz,Real Betis Balompié,2022,66
26875,243604,Juan Cruz,Real Betis Balompié,2023,66
26876,253241,R. Bogarín,Club Libertad,2020,58
26877,253241,R. Bogarín,Club Libertad,2021,67
26878,253241,R. Bogarín,Club Libertad,2022,68
26879,253241,R. Bogarín,Club Libertad,2023,67
26880,243477,T. Badaloni,Godoy Cruz,2020,61
26881,243477,T. Badaloni,Godoy Cruz,2021,60
26882,243477,T. Badaloni,Godoy Cruz,2022,69
26883,243477,T. Badaloni,Godoy Cruz,2023,69
26884,192622,S. Duffy,Brighton & Hove Albion,2020,78
26885,192622,S. Duffy,Celtic,2021,77
26886,192622,S. Duffy,Brighton & Hove Albion,2022,72
26887,192622,S. Duffy,Fulham,2023,74
26888,244196,D. Thompson,Brentford,2020,60
26889,244196,D. Thompson,Brentford,2021,61
26890,244196,D. Thompson,Brentford,2022,64
26891,244196,D. Thompson,Blackpool,2023,64
26892,254725,F. Romero,Nacional Asunción,2020,62
26893,254725,F. Romero,Nacional Asunción,2021,61
26894,254725,F. Romero,Club Cerro Porteño,2022,67
26895,254725,F. Romero,Club Cerro Porteño,2023,66
26896,237328,N. Tella,Southampton,2020,55
26897,237328,N. Tella,Southampton,2021,61
26898,237328,N. Tella,Southampton,2022,66
26899,237328,N. Tella,Southampton,2023,67
26900,252784,L. Štor,SG Dynamo Dresden,2020,64
26901,252784,L. Štor,SG Dynamo Dresden,2021,63
26902,252784,L. Štor,SG Dynamo Dresden,2022,62
26903,252784,L. Štor,SG Dynamo Dresden,2023,62
26904,254884,S. Bowen,Cardiff City,2020,56
26905,254884,S. Bowen,Cardiff City,2021,55
26906,254884,S. Bowen,Cardiff City,2022,57
26907,254884,S. Bowen,Newport County,2023,58
26908,252865,Iker Losada,RC Celta,2020,66
26909,252865,Iker Losada,RC Celta,2021,68
26910,252865,Iker Losada,RC Celta de Vigo,2022,67
26911,252865,Iker Losada,RC Celta de Vigo,2023,68
26912,255142,S. Cartagena,Nacional de Montevideo,2020,61
26913,255142,S. Cartagena,Nacional de Montevideo,2021,61
26914,255142,S. Cartagena,Club Nacional de Football,2022,62
26915,255142,S. Cartagena,Montevideo City Torque,2023,63
26916,252883,H. Kyprianou,Leyton Orient,2020,54
26917,252883,H. Kyprianou,Leyton Orient,2021,55
26918,252883,H. Kyprianou,Leyton Orient,2022,60
26919,252883,H. Kyprianou,Peterborough United,2023,61
26920,255114,Tomás Castro,Os Belenenses,2020,63
26921,255114,Tomás Castro,Os Belenenses,2021,62
26922,255114,Tomás Castro,Belenenses SAD,2022,62
26923,255114,Tomás Castro,Belenenses SAD,2023,62
26924,252910,R. Postema,FC Groningen,2020,63
26925,252910,R. Postema,FC Groningen,2021,63
26926,252910,R. Postema,FC Groningen,2022,65
26927,252910,R. Postema,FC Groningen,2023,65
26928,254464,M. Chang,Real Salt Lake,2020,60
26929,254464,M. Chang,Real Salt Lake,2021,60
26930,254464,M. Chang,Real Salt Lake,2022,64
26931,254464,M. Chang,Real Salt Lake,2023,64
26932,252169,T. Lutonda,RSC Anderlecht,2020,61
26933,252169,T. Lutonda,RKC Waalwijk,2021,62
26934,252169,T. Lutonda,RKC Waalwijk,2022,64
26935,252169,T. Lutonda,RKC Waalwijk,2023,65
26936,253427,M. Goodridge,Burnley,2020,56
26937,253427,M. Goodridge,Burnley,2021,60
26938,253427,M. Goodridge,Barrow,2022,59
26939,253427,M. Goodridge,Barrow,2023,59
26940,253270,G. Viera,Liverpool Fútbol Club,2020,60
26941,253270,G. Viera,Santa Clara,2021,60
26942,253270,G. Viera,Santa Clara,2022,61
26943,253270,G. Viera,Santa Clara,2023,61
26944,237509,B. Lasme,FC Sochaux-Montbéliard,2020,62
26945,237509,B. Lasme,FC Sochaux-Montbéliard,2021,61
26946,237509,B. Lasme,DSC Arminia Bielefeld,2022,67
26947,237509,B. Lasme,DSC Arminia Bielefeld,2023,69
26948,254845,J. Nishikawa,Cerezo Osaka,2020,59
26949,254845,J. Nishikawa,Cerezo Osaka,2021,58
26950,254845,J. Nishikawa,Cerezo Osaka,2022,60
26951,254845,J. Nishikawa,Sagan Tosu,2023,62
26952,256127,W. Bøving,FC København,2020,51
26953,256127,W. Bøving,FC København,2021,51
26954,256127,W. Bøving,F.C. København,2022,59
26955,256127,W. Bøving,F.C. København,2023,65
26956,231947,Oh Se Hun,Sangju Sangmu FC,2020,62
26957,231947,Oh Se Hun,Sangju Sangmu FC,2021,64
26958,231947,Oh Se Hun,Ulsan Hyundai FC,2022,65
26959,231947,Oh Se Hun,Shimizu S-Pulse,2023,67
26960,253105,Tiago Alves,Piast Gliwice,2020,62
26961,253105,Tiago Alves,Piast Gliwice,2021,61
26962,253105,Tiago Alves,Piast Gliwice,2022,65
26963,253105,Tiago Alves,Piast Gliwice,2023,65
